prefix,datadog_id,type,description
cockroachdb,sql.service.latency,gauge,"[OpenMetrics v1] Latency in nanoseconds of SQL request execution
Shown as nanosecond"
cockroachdb,sql.service.latency.bucket,count,"[OpenMetrics v2] Latency in nanoseconds of SQL request execution
Shown as nanosecond"
cockroachdb,sql.service.latency.count,count,"[OpenMetrics v2] Latency in nanoseconds of SQL request execution
Shown as nanosecond"
cockroachdb,sql.service.latency.internal,count,"Latency of SQL request execution (internal queries)
Shown as nanosecond"
cockroachdb,sql.service.latency.internal.bucket,count,"Latency of SQL request execution (internal queries)
Shown as nanosecond"
cockroachdb,sql.service.latency.internal.count,count,"Latency of SQL request execution (internal queries)
Shown as nanosecond"
cockroachdb,sql.service.latency.internal.sum,count,"Latency of SQL request execution (internal queries)
Shown as nanosecond"
cockroachdb,sql.service.latency.sum,count,"[OpenMetrics v2] Latency in nanoseconds of SQL request execution
Shown as nanosecond"
cockroachdb,sql.statements.active,gauge,[OpenMetrics v1 & v2] Number of currently active user SQL statements
cockroachdb,sql.statements.active.internal,gauge,Number of currently active user SQL statements (internal queries)
cockroachdb,sql.stats.cleanup.rows_removed.count,count,Number of stale statistics rows that are removed
cockroachdb,sql.stats.discarded.current.count,count,Number of fingerprint statistics being discarded
cockroachdb,sql.stats.flush.count,count,Number of times SQL Stats are flushed to persistent storage
cockroachdb,sql.stats.flush.duration,count,"Time took to in nanoseconds to complete SQL Stats flush
Shown as nanosecond"
cockroachdb,sql.stats.flush.duration.bucket,count,"Time took to in nanoseconds to complete SQL Stats flush
Shown as nanosecond"
cockroachdb,sql.stats.flush.duration.count,count,"Time took to in nanoseconds to complete SQL Stats flush
Shown as nanosecond"
cockroachdb,sql.stats.flush.duration.sum,count,"Time took to in nanoseconds to complete SQL Stats flush
Shown as nanosecond"
cockroachdb,sql.stats.flush.error.count,count,Number of errors encountered when flushing SQL Stats
cockroachdb,sql.stats.mem.current,gauge,"Current memory usage for fingerprint storage
Shown as byte"
cockroachdb,sql.stats.mem.max,count,"Memory usage for fingerprint storage
Shown as byte"
cockroachdb,sql.stats.mem.max.bucket,count,"Memory usage for fingerprint storage
Shown as byte"
cockroachdb,sql.stats.mem.max.count,count,"Memory usage for fingerprint storage
Shown as byte"
cockroachdb,sql.stats.mem.max.sum,count,"Memory usage for fingerprint storage
Shown as byte"
cockroachdb,sql.stats.reported.mem.current,gauge,"Current memory usage for reported fingerprint storage
Shown as byte"
cockroachdb,sql.stats.reported.mem.max,count,"Memory usage for reported fingerprint storage
Shown as byte"
cockroachdb,sql.stats.reported.mem.max.bucket,count,"Memory usage for reported fingerprint storage
Shown as byte"
cockroachdb,sql.stats.reported.mem.max.count,count,"Memory usage for reported fingerprint storage
Shown as byte"
cockroachdb,sql.stats.reported.mem.max.sum,count,"Memory usage for reported fingerprint storage
Shown as byte"
cockroachdb,sql.stats.txn_stats_collection.duration,count,"Time took in nanoseconds to collect transaction stats
Shown as nanosecond"
cockroachdb,sql.stats.txn_stats_collection.duration.bucket,count,"Time took in nanoseconds to collect transaction stats
Shown as nanosecond"
cockroachdb,sql.stats.txn_stats_collection.duration.count,count,"Time took in nanoseconds to collect transaction stats
Shown as nanosecond"
cockroachdb,sql.stats.txn_stats_collection.duration.sum,count,"Time took in nanoseconds to collect transaction stats
Shown as nanosecond"
cockroachdb,sql.temp_object_cleaner.active_cleaners,gauge,number of cleaner tasks currently running on this node
cockroachdb,sql.temp_object_cleaner.schemas_deletion_error.count,count,number of errored schema deletions by the temp object cleaner on this node
cockroachdb,sql.temp_object_cleaner.schemas_deletion_success.count,count,number of successful schema deletions by the temp object cleaner on this node
cockroachdb,sql.temp_object_cleaner.schemas_to_delete.count,count,number of schemas to be deleted by the temp object cleaner on this node
cockroachdb,sql.txn.abort.count,count,[OpenMetrics v1 & v2] Number of SQL transaction ABORT statements
cockroachdb,sql.txn.abort.internal.count,count,Number of SQL transaction abort errors (internal queries)
cockroachdb,sql.txn.begin.count,count,[OpenMetrics v1 & v2] Number of SQL transaction BEGIN statements
cockroachdb,sql.txn.begin.internal.count,count,Number of SQL transaction BEGIN statements successfully executed (internal queries)
cockroachdb,sql.txn.begin.started.count,count,Number of SQL transaction BEGIN statements started
cockroachdb,sql.txn.begin.started.internal.count,count,Number of SQL transaction BEGIN statements started (internal queries)
cockroachdb,sql.txn.commit.count,count,[OpenMetrics v1 & v2] Number of SQL transaction COMMIT statements
cockroachdb,sql.txn.commit.internal.count,count,Number of SQL transaction COMMIT statements successfully executed (internal queries)
cockroachdb,sql.txn.commit.started.count,count,Number of SQL transaction COMMIT statements started
cockroachdb,sql.txn.commit.started.internal.count,count,Number of SQL transaction COMMIT statements started (internal queries)
cockroachdb,sql.txn.contended.count,count,Number of SQL transactions experienced contention
cockroachdb,sql.txn.contended.internal.count,count,Number of SQL transactions experienced contention (internal queries)
cockroachdb,sql.txn.latency,gauge,"[OpenMetrics v1] Latency of SQL transactions
Shown as transaction"
cockroachdb,sql.txn.latency.bucket,count,"[OpenMetrics v2] Latency of SQL transactions
Shown as transaction"
cockroachdb,sql.txn.latency.count,count,"[OpenMetrics v2] Latency of SQL transactions
Shown as transaction"
cockroachdb,sql.txn.latency.internal.bucket,count,"Latency of SQL transactions (internal queries)
Shown as nanosecond"
cockroachdb,sql.txn.latency.internal.count,count,"Latency of SQL transactions (internal queries)
Shown as nanosecond"
cockroachdb,sql.txn.latency.internal.sum,count,"Latency of SQL transactions (internal queries)
Shown as nanosecond"
cockroachdb,sql.txn.latency.sum,count,"[OpenMetrics v2] Latency of SQL transactions
Shown as transaction"
cockroachdb,sql.txn.rollback.count,count,[OpenMetrics v1 & v2] Number of SQL transaction ROLLBACK statements
cockroachdb,sql.txn.rollback.internal.count,count,Number of SQL transaction ROLLBACK statements successfully executed (internal queries)
cockroachdb,sql.txn.rollback.started.count,count,Number of SQL transaction ROLLBACK statements started
cockroachdb,sql.txn.rollback.started.internal.count,count,Number of SQL transaction ROLLBACK statements started (internal queries)
cockroachdb,sql.txns.open,gauge,"[OpenMetrics v1 & v2] Number of currently open user SQL transactions
Shown as transaction"
cockroachdb,sql.txns.open.internal,gauge,Number of currently open user SQL transactions (internal queries)
cockroachdb,sql.update.count,count,[OpenMetrics v1 & v2] Number of SQL UPDATE statements
cockroachdb,sql.update.internal.count,count,Number of SQL UPDATE statements successfully executed (internal queries)
cockroachdb,sql.update.started.count,count,Number of SQL UPDATE statements started
cockroachdb,sql.update.started.internal.count,count,Number of SQL UPDATE statements started (internal queries)
cockroachdb,sqlliveness.is_alive.cache_hits.count,count,Number of calls to IsAlive that return from the cache
cockroachdb,sqlliveness.is_alive.cache_misses.count,count,Number of calls to IsAlive that do not return from the cache
cockroachdb,sqlliveness.sessions_deleted.count,count,Number of expired sessions which have been deleted
cockroachdb,sqlliveness.sessions_deletion_runs.count,count,Number of calls to delete sessions which have been performed
cockroachdb,sqlliveness.write_failures.count,count,Number of update or insert calls which have failed
cockroachdb,sqlliveness.write_successes.count,count,Number of update or insert calls successfully performed
cockroachdb,storage.batch_commit,gauge,Count of batch commits. See storage.AggregatedBatchCommitStats for details.
cockroachdb,storage.batch_commit.commit_wait.duration,gauge,"Cumulative time spent waiting for WAL sync, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.duration,gauge,"Cumulative time spent in batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.l0_stall.duration,gauge,"Cumulative time spent in a write stall due to high read amplification in L0, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.mem_stall.duration,gauge,"Cumulative time spent in a write stall due to too many memtables, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.sem_wait.duration,gauge,"Cumulative time spent in semaphore wait, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.wal_queue_wait.duration,gauge,"Cumulative time spent waiting for memory blocks in the WAL queue, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.batch_commit.wal_rotation.duration,gauge,"Cumulative time spent waiting for WAL rotation, for batch commit. See storage.AggregatedBatchCommitStats for details.
Shown as nanosecond"
cockroachdb,storage.checkpoints,gauge,"The number of checkpoint directories found in storage.This is the number of directories found in the auxiliary/checkpoints directory.Each represents an immutable point-in-time storage engine checkpoint. They arecheap (consisting mostly of hard links), but over time they effectively become afull copy of the old state, which increases their relative cost."
cockroachdb,storage.compactions.duration,gauge,"Cumulative sum of all compaction durations.The rate of this value provides the effective compaction concurrency of a store,which can be useful to determine whether the maximum compaction concurrency isfully utilized.
Shown as nanosecond"
cockroachdb,storage.compactions.keys.pinned,gauge,Cumulative count of storage engine KVs written to sstables during flushes and compactions due to open LSM snapshots.Various subsystems of CockroachDB take LSM snapshots to maintain a consistent viewof the database over an extended duration.
cockroachdb,storage.compactions.keys.pinned.bytes,gauge,"Cumulative size of storage engine KVs written to sstables during flushes and compactions due to open LSM snapshots.Various subsystems of CockroachDB take LSM snapshots to maintain a consistent viewof the database over an extended duration.
Shown as byte"
cockroachdb,storage.disk_slow,gauge,Number of instances of disk operations taking longer than 10s
cockroachdb,storage.disk_stalled,gauge,Number of instances of disk operations taking longer than 20s
cockroachdb,storage.flush.ingest,gauge,Flushes performing an ingest (flushable ingestions)
cockroachdb,storage.flush.ingest.table,gauge,Tables ingested via flushes (flushable ingestions)
cockroachdb,storage.flush.ingest.table.bytes,gauge,"Bytes ingested via flushes (flushable ingestions)
Shown as byte"
cockroachdb,storage.flush.utilization,gauge,"The percentage of time the storage engine is actively flushing memtables to disk.
Shown as percent"
cockroachdb,storage.ingest,gauge,Number of successful ingestions performed
cockroachdb,storage.iterator.block_load.bytes,gauge,"Bytes loaded by storage engine iterators (possibly cached). See storage.AggregatedIteratorStats for details.
Shown as byte"
cockroachdb,storage.iterator.block_load.cached_bytes,gauge,"Bytes loaded by storage engine iterators from the block cache. See storage.AggregatedIteratorStats for details.
Shown as byte"
cockroachdb,storage.iterator.block_load.read_duration,gauge,"Cumulative time storage engine iterators spent loading blocks from durable storage. See storage.AggregatedIteratorStats for details.
Shown as nanosecond"
